time,intensity
1.2489999999999963,[14.30043934]
1.2569999999999963,[15.18964757]
1.2649999999999963,[15.59867209]
1.2729999999999964,[16.50472052]
1.2809999999999964,[17.49549258]
1.2889999999999964,[17.60587964]
1.2969999999999964,[16.94491975]
1.3049999999999964,[16.00846713]
1.3129999999999964,[15.03322799]
1.3209999999999964,[13.87466786]
1.3289999999999964,[12.0214012]
1.3369999999999964,[10.60945329]
1.3449999999999964,[9.63228243]
1.3529999999999964,[7.58372009]
1.3609999999999964,[5.04900589]
1.3689999999999964,[4.53563538]
1.3769999999999964,[5.20692165]
1.3849999999999965,[5.44604472]
1.3929999999999965,[4.48673519]
1.4009999999999965,[2.80311819]
1.4089999999999965,[1.79307649]
1.4169999999999965,[2.33923007]
1.4249999999999965,[2.88541147]
1.4329999999999965,[2.17092591]
1.4409999999999963,[1.33768692]
1.4489999999999963,[0.93750869]
1.4569999999999963,[0.8243255]
1.4649999999999963,[1.33598074]
1.4729999999999963,[1.22361599]
1.4809999999999963,[0.08832058]
1.4889999999999963,[-0.09402356]
1.4969999999999963,[0.45728392]
1.5049999999999963,[0.81044087]
1.5129999999999963,[0.67308539]
1.5209999999999964,[1.32781774]
1.5289999999999964,[2.21534825]
1.5369999999999964,[1.99429749]
1.5449999999999964,[1.49835327]
1.5529999999999964,[1.75962433]
1.5609999999999964,[1.87907524]
1.5689999999999964,[1.3998505]
1.5769999999999964,[1.32227213]
1.5849999999999964,[1.20372266]
1.5929999999999964,[4.38720716]
1.6009999999999964,[11.79982441]
1.6089999999999964,[18.63572186]
1.6169999999999964,[26.03883515]
1.6249999999999964,[37.09812902]
1.6329999999999965,[44.89380802]
1.6409999999999965,[49.46495488]
1.6489999999999965,[52.01927376]
1.6569999999999965,[53.03752347]
1.6649999999999965,[55.02162392]
1.6729999999999965,[58.86628549]
1.6809999999999965,[61.38408296]
1.6889999999999965,[63.29258269]
1.6969999999999965,[65.10713193]
1.7049999999999963,[66.48275191]
1.7129999999999963,[66.96717441]
1.7209999999999963,[66.44212283]
1.7289999999999963,[65.30650626]
1.7369999999999963,[63.49636638]
1.7449999999999963,[61.4119358]
1.7529999999999963,[60.52279624]
1.7609999999999963,[61.25240514]
1.7689999999999964,[62.30905769]
1.7769999999999964,[62.96110209]
1.7849999999999964,[63.59054651]
1.7929999999999964,[64.94202795]
1.8009999999999964,[66.21629545]
1.8089999999999964,[66.95560778]
1.8169999999999964,[67.64011537]
1.8249999999999964,[68.2510546]
1.8329999999999964,[68.48655101]
1.8409999999999964,[67.83689441]
1.8489999999999964,[67.18927214]
1.8569999999999964,[68.29922106]
1.8649999999999964,[70.13784582]
1.8729999999999964,[71.83556775]
1.8809999999999965,[73.95128021]
1.8889999999999965,[75.88748541]
1.8969999999999965,[77.1871997]
1.9049999999999965,[77.94370706]
1.9129999999999965,[78.5299672]
1.9209999999999965,[78.36826813]
1.9289999999999965,[76.98108037]
1.9369999999999965,[76.22274673]
1.9449999999999965,[76.66597968]
1.9529999999999963,[77.00397583]
1.9609999999999963,[77.06771961]
1.9689999999999963,[77.07628312]
1.9769999999999963,[77.11691703]
1.9849999999999963,[76.781434]
1.9929999999999963,[76.06573938]
2.0009999999999963,[75.43406309]
2.0089999999999963,[75.14737657]
2.0169999999999964,[75.28619497]
2.0249999999999964,[75.62187444]
2.0329999999999964,[75.76685552]
2.0409999999999964,[75.65335339]
2.0489999999999964,[75.45620863]
2.0569999999999964,[75.35126128]
2.0649999999999964,[75.34507136]
2.0729999999999964,[75.27816848]
2.0809999999999964,[75.07517497]
2.0889999999999964,[74.69473955]
2.0969999999999964,[74.16257614]
2.1049999999999964,[73.56074691]
2.1129999999999964,[72.86018104]
2.1209999999999964,[71.62379319]
2.1289999999999965,[69.02670282]
2.1369999999999965,[65.61895852]
2.1449999999999965,[64.55325656]
2.1529999999999965,[65.33190935]
2.1609999999999965,[66.35541753]
2.1689999999999965,[67.33493415]
2.1769999999999965,[68.52404655]
2.1849999999999965,[70.02587247]
2.1929999999999965,[70.49160466]
2.2009999999999965,[68.84636011]
2.2089999999999965,[66.42993041]
2.2169999999999965,[65.12688505]
2.2249999999999965,[64.52380843]
2.2329999999999965,[64.4562707]
2.2409999999999966,[65.3374503]
2.2489999999999966,[66.04155848]
2.2569999999999966,[65.97598494]
2.2649999999999966,[66.41772244]
2.2729999999999966,[67.62392705]
2.2809999999999966,[68.0303162]
2.2889999999999966,[67.86693869]
2.2969999999999966,[67.82023739]
2.3049999999999966,[67.37276354]
2.3129999999999966,[67.04585931]
2.3209999999999966,[67.25026858]
2.3289999999999966,[67.88998718]
2.3369999999999966,[68.65483579]
2.344999999999996,[69.55222609]
2.352999999999996,[70.17965673]
2.360999999999996,[70.01581545]
2.368999999999996,[69.28479623]
2.3769999999999962,[68.80404517]
2.3849999999999962,[68.78745207]
2.3929999999999962,[68.91583825]
2.4009999999999962,[69.21950888]
2.4089999999999963,[69.48632725]
2.4169999999999963,[69.46815995]
2.4249999999999963,[69.21215879]
2.4329999999999963,[68.81078075]
2.4409999999999963,[68.26585078]
2.4489999999999963,[67.23103932]
2.4569999999999963,[65.6256523]
2.4649999999999963,[65.4865727]
2.4729999999999963,[67.04462528]
2.4809999999999963,[68.17766977]
2.4889999999999963,[68.50937289]
2.4969999999999963,[67.4166939]
2.5049999999999963,[64.86637078]
2.5129999999999963,[62.33790026]
2.5209999999999964,[60.30202427]
2.5289999999999964,[58.17185944]
2.5369999999999964,[56.17654005]
2.5449999999999964,[55.36518925]
2.5529999999999964,[55.17126496]
2.5609999999999964,[54.81576257]
2.5689999999999964,[54.85673462]
2.5769999999999964,[54.78209297]
2.5849999999999964,[54.47415218]
2.5929999999999964,[54.92218438]
2.6009999999999964,[55.64367623]
2.6089999999999964,[55.54761664]
2.6169999999999964,[55.59232815]
2.6249999999999964,[55.85814135]
2.6329999999999965,[55.41059143]
2.6409999999999965,[54.58185061]
2.6489999999999965,[54.09946911]
2.6569999999999965,[53.2611999]
2.6649999999999965,[51.74472505]
2.6729999999999965,[50.52046124]
2.6809999999999965,[50.01880125]
2.6889999999999965,[49.01304993]
2.6969999999999965,[47.06619009]
2.7049999999999965,[45.51588792]
2.7129999999999965,[44.17567399]
2.7209999999999965,[41.87582824]
2.7289999999999965,[38.90234508]
2.7369999999999965,[36.66021401]
2.7449999999999966,[35.0838581]
2.7529999999999966,[33.41371997]
2.7609999999999966,[32.24764222]
2.7689999999999966,[31.89504234]
2.7769999999999966,[31.47546347]
2.7849999999999966,[30.34164248]
2.7929999999999966,[28.83510288]
2.8009999999999966,[27.33594557]
2.8089999999999966,[26.06422822]
2.8169999999999966,[25.48287214]
2.8249999999999966,[25.9498323]
2.8329999999999966,[28.17755887]
2.8409999999999966,[36.69396977]
2.848999999999996,[44.52680184]
2.856999999999996,[50.19213644]
2.864999999999996,[55.18883515]
2.8729999999999962,[59.31815105]
2.8809999999999962,[62.4404895]
2.8889999999999962,[64.49629699]
2.8969999999999962,[65.83717069]
2.9049999999999963,[66.61462792]
2.9129999999999963,[67.03860808]
2.9209999999999963,[67.90918457]
2.9289999999999963,[69.31598391]
2.9369999999999963,[70.11797611]
2.9449999999999963,[69.99057799]
2.9529999999999963,[69.40479561]
2.9609999999999963,[68.51844219]
2.9689999999999963,[67.03897304]
2.9769999999999963,[65.18898874]
2.9849999999999963,[64.03655207]
2.9929999999999963,[63.86002591]
3.0009999999999963,[64.44577789]
3.0089999999999963,[65.16882675]
3.0169999999999964,[65.49740114]
3.0249999999999964,[65.5251199]
3.0329999999999964,[65.3619392]
3.0409999999999964,[65.10972227]
3.0489999999999964,[64.72226243]
3.0569999999999964,[64.44483215]
3.0649999999999964,[64.7804365]
3.0729999999999964,[65.70688008]
3.0809999999999964,[66.74060605]
3.0889999999999964,[67.20464458]
3.0969999999999964,[66.78739382]
3.1049999999999964,[65.76550337]
3.1129999999999964,[65.20137036]
3.1209999999999964,[65.46127938]
3.1289999999999965,[65.71418972]
3.1369999999999965,[65.77756703]
3.1449999999999965,[66.19599891]
3.1529999999999965,[66.65459099]
3.1609999999999965,[66.09156003]
3.1689999999999965,[64.14500473]
3.1769999999999965,[63.82985702]
3.1849999999999965,[66.30965436]
3.1929999999999965,[67.76486105]
3.2009999999999965,[68.3417464]
3.2089999999999965,[68.70653508]
3.2169999999999965,[69.46812691]
3.2249999999999965,[70.39530964]
3.2329999999999965,[71.70246658]
3.2409999999999966,[73.23845144]
3.2489999999999966,[73.23812776]
3.2569999999999966,[71.27007595]
3.2649999999999966,[68.9677505]
3.2729999999999966,[67.51977234]
3.2809999999999966,[66.09877415]
3.2889999999999966,[64.70526461]
3.2969999999999966,[63.66975509]
3.3049999999999966,[62.90952757]
3.3129999999999966,[61.99917736]
3.3209999999999966,[59.92346863]
3.3289999999999966,[57.71907156]
3.3369999999999966,[57.08825557]
3.3449999999999966,[56.82606486]
3.3529999999999966,[56.20065088]
3.3609999999999967,[55.92921993]
3.368999999999996,[55.9917505]
3.3769999999999962,[56.00320935]
3.3849999999999962,[55.90982698]
3.3929999999999962,[55.58845954]
3.4009999999999962,[54.70529079]
3.4089999999999963,[53.22596896]
3.4169999999999963,[51.59729516]
3.4249999999999963,[49.97976052]
3.4329999999999963,[47.49581901]
3.4409999999999963,[44.2108029]
3.4489999999999963,[41.97418201]
3.4569999999999963,[41.20772107]
3.4649999999999963,[40.60030762]
3.4729999999999963,[38.96516769]
3.4809999999999963,[36.43876668]
3.4889999999999963,[34.81236541]
3.4969999999999963,[34.11864844]
3.5049999999999963,[35.75430601]
3.5129999999999963,[41.76961119]
3.5209999999999964,[46.213257]
3.5289999999999964,[48.19222638]
3.5369999999999964,[48.25494453]
3.5449999999999964,[46.91670351]
3.5529999999999964,[45.14314788]
3.5609999999999964,[49.82713909]
3.5689999999999964,[56.81739536]
3.5769999999999964,[62.00744746]
3.5849999999999964,[65.56499143]
3.5929999999999964,[67.79545999]
3.6009999999999964,[68.9686867]
3.6089999999999964,[69.11863849]
3.6169999999999964,[68.51099758]
3.6249999999999964,[67.8804821]
3.6329999999999965,[68.09175016]
3.6409999999999965,[68.77097589]
3.6489999999999965,[69.10064542]
3.6569999999999965,[69.1898771]
3.6649999999999965,[69.36756444]
3.6729999999999965,[69.40148381]
3.6809999999999965,[69.24601296]
3.6889999999999965,[69.20623314]
3.6969999999999965,[69.30556325]
3.7049999999999965,[69.33563685]
3.7129999999999965,[69.04584535]
3.7209999999999965,[68.47751382]
3.7289999999999965,[68.14145733]
3.7369999999999965,[68.10513317]
3.7449999999999966,[68.1570851]
3.7529999999999966,[68.26292693]
3.7609999999999966,[68.32589502]
3.7689999999999966,[68.2083704]
3.7769999999999966,[67.81173795]
3.7849999999999966,[67.18362263]
3.7929999999999966,[66.25275726]
3.8009999999999966,[64.81608143]
3.8089999999999966,[62.42529865]
3.8169999999999966,[59.29878651]
3.8249999999999966,[58.43359333]
3.8329999999999966,[59.19014805]
3.8409999999999966,[59.80725245]
3.8489999999999966,[60.82367612]
3.8569999999999967,[62.3790924]
3.8649999999999967,[62.90665068]
3.8729999999999962,[62.45521105]
3.8809999999999962,[61.90289623]
3.8889999999999962,[61.50840634]
3.8969999999999962,[61.98461222]
3.9049999999999963,[62.20600419]
3.9129999999999963,[61.64209474]
3.9209999999999963,[60.46930855]
3.9289999999999963,[60.08324117]
3.9369999999999963,[60.77513166]
3.9449999999999963,[60.77509695]
3.9529999999999963,[59.74477622]
3.9609999999999963,[59.12014555]
3.9689999999999963,[58.98733327]
3.9769999999999963,[58.25922631]
3.9849999999999963,[57.75448889]
3.9929999999999963,[57.83659975]
4.000999999999996,[57.75095246]
4.008999999999997,[57.79327038]
4.016999999999996,[58.13828443]
4.024999999999997,[58.0516868]
4.032999999999996,[57.43558531]
4.040999999999997,[56.77061556]
4.048999999999996,[56.28014942]
4.056999999999997,[55.40833899]
4.064999999999996,[53.67970723]
4.072999999999997,[51.02902808]
4.080999999999996,[48.63401769]
4.088999999999997,[47.12218072]
4.096999999999996,[46.48074798]
4.104999999999997,[46.89134229]
4.112999999999996,[49.41442578]
4.120999999999997,[54.52492303]
4.128999999999996,[59.41651657]
4.136999999999997,[62.14838198]
4.144999999999996,[63.14404794]
4.152999999999997,[63.82527153]
4.160999999999996,[64.79450338]
4.168999999999997,[65.19915834]
4.176999999999996,[64.82956509]
4.184999999999997,[64.28832305]
4.192999999999996,[63.60983115]
4.200999999999997,[63.28016966]
4.208999999999996,[64.11325959]
4.216999999999997,[65.18386193]
4.224999999999996,[65.75242195]
4.232999999999997,[65.66824262]
4.240999999999996,[65.26637875]
4.248999999999997,[65.36132134]
4.256999999999996,[65.56127195]
4.264999999999997,[65.26923837]
4.272999999999996,[65.02083563]
4.280999999999997,[65.39810504]
4.288999999999996,[66.09447139]
4.296999999999997,[66.58588468]
4.304999999999996,[66.77621081]
4.312999999999997,[66.66770833]
4.320999999999996,[66.14339589]
4.328999999999997,[65.16538962]
4.336999999999996,[63.95423158]
4.344999999999997,[62.75061541]
4.352999999999996,[61.36115411]
4.360999999999997,[59.63681362]
4.368999999999996,[58.61793338]
4.376999999999997,[59.14213861]
4.384999999999996,[59.51334202]
4.392999999999997,[58.93442554]
4.400999999999996,[58.26428849]
4.408999999999997,[58.88585385]
4.416999999999996,[60.86952261]
4.424999999999997,[62.17192588]
4.432999999999996,[62.00314047]
4.440999999999997,[60.87196563]
4.448999999999996,[59.89115786]
4.456999999999997,[59.35508982]
4.464999999999996,[58.89052619]
4.472999999999997,[57.76986692]
4.480999999999996,[56.16215576]
4.488999999999997,[54.28390314]
4.496999999999996,[50.91798422]
4.504999999999997,[47.67579676]
4.512999999999996,[45.90580782]
4.520999999999997,[43.3974423]
4.528999999999996,[41.00502149]
4.536999999999997,[39.54838818]
4.544999999999996,[38.49134839]
4.552999999999997,[38.31745032]
4.560999999999996,[37.88256845]
4.568999999999997,[36.2290096]
4.576999999999996,[33.58117473]
4.584999999999997,[30.94352404]
4.592999999999996,[29.72237667]
4.600999999999997,[28.2155818]
4.608999999999996,[26.04048871]
4.616999999999997,[24.67325733]
4.6249999999999964,[23.05534388]
4.632999999999997,[20.80323507]
4.6409999999999965,[19.8648187]
4.648999999999996,[20.00018869]
4.6569999999999965,[20.19586692]
4.664999999999996,[21.15000422]
4.6729999999999965,[22.75232491]
4.680999999999996,[25.75789063]
4.6889999999999965,[31.64549384]
4.696999999999996,[38.59707421]
4.7049999999999965,[44.70319013]
4.712999999999996,[50.61945562]
4.7209999999999965,[55.69874171]
4.728999999999996,[58.96943541]
4.7369999999999965,[61.09975759]
4.744999999999996,[62.82729021]
4.752999999999997,[63.93739543]
4.760999999999996,[64.67647062]
4.768999999999997,[65.4576191]
4.776999999999996,[66.40868317]
4.784999999999997,[67.58438182]
4.792999999999996,[68.48441097]
4.800999999999997,[69.09904254]
4.808999999999996,[69.11684862]
4.816999999999997,[68.51934299]
4.824999999999996,[67.51137753]
4.832999999999997,[66.40942882]
4.840999999999996,[65.84795961]
4.848999999999997,[66.05256749]
4.856999999999996,[66.68372489]
4.864999999999997,[67.29333116]
4.872999999999996,[67.61821157]
4.880999999999997,[67.54467247]
4.888999999999996,[67.17353711]
4.896999999999997,[66.5838352]
4.904999999999996,[65.88511366]
4.912999999999997,[65.35791261]
4.920999999999996,[65.13118399]
4.928999999999997,[65.23391412]
4.936999999999996,[65.39174654]
4.944999999999997,[65.52438412]
4.952999999999996,[65.8933235]
4.960999999999997,[66.22885459]
4.968999999999996,[66.20375172]
4.976999999999997,[65.76503436]
4.984999999999996,[64.93773983]
4.992999999999997,[63.73442071]
5.000999999999996,[62.28401883]
5.008999999999997,[60.68437725]
5.016999999999996,[59.20480831]
5.024999999999997,[58.09146723]
5.032999999999996,[57.28144557]
5.040999999999997,[56.49135435]
5.048999999999996,[55.50988351]
5.056999999999997,[54.79073858]
5.064999999999996,[54.61934513]
5.072999999999997,[53.95519217]
5.080999999999996,[56.91435999]
5.088999999999997,[61.80609088]
5.096999999999996,[64.4881228]
5.104999999999997,[65.56448791]
5.112999999999996,[65.9981147]
5.120999999999997,[66.28698117]
5.128999999999996,[66.4938476]
5.136999999999997,[66.44686141]
5.144999999999996,[66.46018599]
5.152999999999997,[66.92534296]
5.160999999999996,[67.51874603]
5.168999999999997,[67.86725416]
5.176999999999996,[67.9720621]
5.184999999999997,[67.91794633]
5.192999999999996,[67.73253004]
5.200999999999997,[67.46331689]
5.208999999999996,[67.2081115]
5.216999999999997,[66.86688822]
5.224999999999996,[66.31079499]
5.232999999999997,[65.44494831]
5.240999999999996,[64.19101766]
5.248999999999997,[62.81421611]
5.256999999999996,[61.36963917]
5.264999999999997,[59.51069098]
5.272999999999996,[57.98141318]
5.280999999999997,[57.55719661]
5.288999999999996,[57.60699035]
5.296999999999997,[58.36303402]
5.304999999999996,[59.67349531]
5.312999999999997,[61.00053678]
5.320999999999996,[62.15416509]
5.328999999999997,[62.8843538]
5.336999999999996,[63.23816802]
5.344999999999997,[63.79821657]
5.352999999999996,[64.28519816]
5.360999999999997,[64.77851354]
5.368999999999996,[65.86068602]
5.376999999999997,[66.82331735]
5.384999999999996,[67.22512313]
5.392999999999997,[66.93819896]
5.400999999999996,[65.89420165]
5.408999999999997,[65.33903571]
5.416999999999996,[66.19637091]
5.424999999999997,[67.60211764]
5.432999999999996,[68.67077186]
5.440999999999997,[69.38336445]
5.448999999999996,[69.83030177]
5.456999999999997,[69.93588662]
5.464999999999996,[70.15078134]
5.472999999999997,[70.97392872]
5.480999999999996,[71.30585932]
5.488999999999997,[69.52408362]
5.496999999999996,[65.43303044]
5.504999999999997,[63.15957927]
5.512999999999996,[64.13946132]
5.520999999999997,[64.18512991]
5.528999999999996,[63.49422702]
5.536999999999997,[62.80426145]
5.544999999999996,[62.80249772]
5.552999999999997,[63.88584635]
5.560999999999996,[64.7154473]
5.568999999999997,[64.65514628]
5.576999999999996,[63.71368961]
5.584999999999997,[62.51891926]
5.592999999999996,[62.39191217]
5.600999999999997,[63.35246814]
5.608999999999996,[64.2208229]
5.616999999999997,[64.27480571]
5.6249999999999964,[63.52322237]
5.632999999999997,[62.74244088]
5.6409999999999965,[62.73406922]
5.648999999999997,[63.34825452]
5.6569999999999965,[63.99805837]
5.664999999999996,[64.37844842]
5.6729999999999965,[64.66226796]
5.680999999999996,[65.02579043]
5.6889999999999965,[65.56194971]
5.696999999999996,[66.17865942]
5.7049999999999965,[66.56133531]
5.712999999999996,[66.81417895]
5.7209999999999965,[67.18282538]
5.728999999999996,[67.628721]
5.7369999999999965,[68.0466257]
5.744999999999996,[68.02436534]
5.752999999999997,[67.50632744]
5.760999999999996,[66.7530761]
5.768999999999997,[66.13150136]
5.776999999999996,[66.04623651]
5.784999999999997,[66.59907794]
5.792999999999996,[67.42555527]
5.800999999999997,[68.27299978]
5.808999999999996,[68.83086958]
5.816999999999997,[68.88543102]
5.824999999999996,[68.49887842]
5.832999999999997,[67.90247521]
5.840999999999996,[67.6301767]
5.848999999999997,[67.72138887]
5.856999999999996,[68.26808529]
5.864999999999997,[68.98245417]
5.872999999999996,[69.29204258]
5.880999999999997,[69.12541112]
5.888999999999996,[68.61158778]
5.896999999999997,[67.81640182]
5.904999999999996,[66.88826465]
5.912999999999997,[66.65846246]
5.920999999999996,[67.39817718]
5.928999999999997,[68.43744455]
5.936999999999996,[69.32427437]
5.944999999999997,[69.7182991]
5.952999999999996,[69.87675515]
5.960999999999997,[70.35750285]
5.968999999999996,[71.50799737]
5.976999999999997,[72.69676997]
5.984999999999996,[73.09771751]
5.992999999999997,[72.38135516]
6.000999999999996,[70.95643221]
6.008999999999997,[69.76719526]
6.016999999999996,[68.93622008]
6.024999999999997,[68.31661821]
6.032999999999996,[68.14573171]
6.040999999999997,[68.1740853]
6.048999999999996,[67.95723862]
6.056999999999997,[67.62377432]
6.064999999999996,[67.52120394]
6.072999999999997,[67.38279456]
6.080999999999996,[66.78583381]
6.088999999999997,[65.7697906]
6.096999999999996,[64.57126411]
6.104999999999997,[63.54326782]
6.112999999999996,[62.93814485]
6.120999999999997,[62.77102503]
6.128999999999996,[62.8644999]
6.136999999999997,[62.75457719]
6.144999999999996,[62.24974654]
6.152999999999997,[61.57270243]
6.160999999999996,[61.01374901]
6.168999999999997,[60.67752659]
6.176999999999996,[60.11960209]
6.184999999999997,[58.62523739]
6.192999999999996,[56.02902732]
6.200999999999997,[55.2216739]
6.208999999999996,[59.59446698]
6.216999999999997,[64.20358035]
6.224999999999996,[67.42519275]
6.232999999999997,[69.40610004]
6.240999999999996,[70.21490404]
6.248999999999997,[70.12563361]
6.256999999999996,[69.76372013]
6.264999999999997,[69.39006355]
6.272999999999996,[68.65411742]
6.280999999999997,[67.46953538]
6.288999999999996,[66.2925175]
6.296999999999997,[65.4766304]
6.304999999999996,[64.67129339]
6.312999999999997,[63.56959624]
6.320999999999996,[62.24860715]
6.328999999999997,[60.9082478]
6.336999999999996,[59.60054662]
6.344999999999997,[58.9106133]
6.352999999999996,[60.15421706]
6.360999999999997,[62.41884291]
6.368999999999996,[64.25733274]
6.376999999999997,[65.48281945]
6.384999999999996,[66.03438678]
6.392999999999997,[66.69555786]
6.400999999999996,[67.37787852]
6.408999999999997,[67.56876279]
6.416999999999996,[67.42539204]
6.424999999999997,[66.88141748]
6.432999999999996,[66.19794472]
6.440999999999997,[66.4275174]
6.448999999999996,[67.06610128]
6.456999999999997,[67.06391068]
6.464999999999996,[66.44027816]
6.472999999999997,[65.12019832]
6.480999999999996,[63.59570366]
6.488999999999997,[62.96086374]
6.496999999999996,[63.73928418]
6.504999999999997,[64.78300686]
6.512999999999996,[65.43799234]
6.520999999999997,[66.1158151]
6.528999999999996,[66.96226556]
6.536999999999997,[67.77433261]
6.544999999999996,[68.39197241]
6.552999999999997,[68.78547239]
6.560999999999996,[68.85714121]
6.568999999999997,[68.48100791]
6.576999999999996,[67.28176916]
6.584999999999997,[64.98008856]
6.592999999999996,[62.41295062]
6.600999999999997,[62.46762321]
6.608999999999996,[63.78382308]
6.616999999999997,[63.82646126]
6.6249999999999964,[63.26645173]
6.632999999999997,[63.66233203]
6.6409999999999965,[64.1736166]
6.648999999999997,[64.16268535]
6.6569999999999965,[63.84060376]
6.664999999999997,[62.94107679]
6.6729999999999965,[61.70896404]
6.680999999999997,[60.4832715]
6.6889999999999965,[58.96684413]
6.696999999999996,[57.84022185]
6.7049999999999965,[57.33698833]
6.712999999999996,[57.00333829]
6.7209999999999965,[56.79785957]
6.728999999999996,[57.71381118]
6.7369999999999965,[60.46552846]
6.744999999999996,[62.99919776]
6.752999999999997,[64.18359545]
6.760999999999996,[64.54646371]
