time,intensity
2.1229999999999998,[19.03461919]
2.131,[15.7953094]
2.139,[12.19112813]
2.147,[9.55523662]
2.155,[6.89601037]
2.163,[4.03339554]
2.171,[2.3011457]
2.179,[1.09745475]
2.187,[1.26870968]
2.195,[2.03942329]
2.203,[2.40151874]
2.211,[2.41217889]
2.219,[1.59102909]
2.227,[1.22933458]
2.235,[1.65262966]
2.243,[1.36440526]
2.251,[0.89851892]
2.259,[1.04296616]
2.267,[1.30032328]
2.275,[1.21545162]
2.283,[1.34307326]
2.291,[2.36014594]
2.299,[4.92857917]
2.307,[10.1216188]
2.315,[17.92355714]
2.323,[24.94040315]
2.331,[31.85114842]
2.339,[37.3575975]
2.3469999999999995,[46.76862563]
2.3549999999999995,[55.35115837]
2.3629999999999995,[60.91022146]
2.3709999999999996,[64.51012448]
2.3789999999999996,[66.9080405]
2.3869999999999996,[68.42918463]
2.3949999999999996,[69.19690982]
2.4029999999999996,[69.56596028]
2.4109999999999996,[70.16590666]
2.4189999999999996,[70.99988707]
2.4269999999999996,[71.89153699]
2.4349999999999996,[72.72555065]
2.4429999999999996,[72.83623941]
2.4509999999999996,[72.00348014]
2.4589999999999996,[70.83996106]
2.4669999999999996,[69.93928101]
2.4749999999999996,[69.38160316]
2.4829999999999997,[68.99524957]
2.4909999999999997,[68.45793678]
2.4989999999999997,[67.62562656]
2.5069999999999997,[67.28074951]
2.5149999999999997,[67.87520772]
2.5229999999999997,[68.71464257]
2.5309999999999997,[68.77791537]
2.5389999999999997,[67.79884062]
2.5469999999999997,[66.36674559]
2.5549999999999997,[64.85567137]
2.5629999999999997,[63.06454915]
2.5709999999999997,[60.98683662]
2.5789999999999997,[58.56220851]
2.5869999999999997,[57.6017565]
2.5949999999999998,[57.75763227]
2.6029999999999998,[56.94140198]
2.6109999999999998,[55.6247199]
2.6189999999999998,[55.35764093]
2.627,[55.07744862]
2.635,[54.27703845]
2.643,[52.23340901]
2.651,[49.96927323]
2.659,[49.60499112]
2.667,[48.59184411]
2.675,[45.94697071]
2.683,[44.57308807]
2.691,[44.44544427]
2.699,[43.98835865]
2.707,[44.48622347]
2.715,[46.00206256]
2.723,[47.98788363]
2.731,[49.04145464]
2.739,[48.48109857]
2.747,[47.17827464]
2.755,[46.547792]
2.763,[46.46673718]
2.771,[46.55265216]
2.779,[47.52730375]
2.787,[49.47391332]
2.795,[50.95709058]
2.803,[51.44061193]
2.811,[51.46596641]
2.819,[51.84257812]
2.827,[52.22545027]
2.835,[52.30392019]
2.843,[51.68806634]
2.8509999999999995,[50.24766099]
2.8589999999999995,[49.33475484]
2.8669999999999995,[49.13625559]
2.8749999999999996,[48.73313655]
2.8829999999999996,[48.56811153]
2.8909999999999996,[47.97684712]
2.8989999999999996,[46.63926809]
2.9069999999999996,[46.08875585]
2.9149999999999996,[45.85696886]
2.9229999999999996,[45.40643695]
2.9309999999999996,[44.48059563]
2.9389999999999996,[43.18835806]
2.9469999999999996,[42.20928366]
2.9549999999999996,[41.95066167]
2.9629999999999996,[41.30742233]
2.9709999999999996,[39.99376953]
2.9789999999999996,[39.40465186]
2.9869999999999997,[38.53557508]
2.9949999999999997,[37.47086843]
3.0029999999999997,[37.48419022]
3.0109999999999997,[37.47924115]
3.0189999999999997,[37.49323973]
3.0269999999999997,[37.77981857]
3.0349999999999997,[36.82819968]
3.0429999999999997,[34.72631345]
3.0509999999999997,[32.8771605]
3.0589999999999997,[29.68965759]
3.0669999999999997,[26.11781867]
3.0749999999999997,[24.32736872]
3.0829999999999997,[23.17827198]
3.0909999999999997,[22.4442446]
3.0989999999999998,[21.52268297]
3.1069999999999998,[20.88248838]
3.1149999999999998,[20.37094435]
3.1229999999999998,[19.14125915]
3.131,[16.82579578]
3.139,[14.41521044]
3.147,[12.98018057]
3.155,[11.87738141]
3.163,[10.82408166]
3.171,[9.54886723]
3.179,[8.06055914]
3.187,[7.15954855]
3.195,[6.19280453]
3.203,[4.7250339]
3.211,[3.4253595]
3.219,[2.51494644]
3.227,[2.43418456]
3.235,[3.11329701]
3.243,[3.40237547]
3.251,[2.93848821]
3.259,[2.58787367]
3.267,[2.18781872]
3.275,[1.16423325]
3.283,[0.37943508]
3.291,[0.67559295]
3.299,[1.42395211]
3.307,[1.89917134]
3.315,[2.14051739]
3.323,[1.82472538]
3.331,[1.43703419]
3.339,[1.40417038]
3.347,[1.59366622]
3.355,[1.5522743]
3.363,[1.28769319]
3.3709999999999996,[1.25429357]
3.3789999999999996,[0.85867585]
3.3869999999999996,[0.63582827]
3.3949999999999996,[0.59712226]
3.4029999999999996,[0.67719702]
3.4109999999999996,[0.85301906]
3.4189999999999996,[1.37250063]
3.4269999999999996,[1.81924053]
3.4349999999999996,[1.82851158]
3.4429999999999996,[1.98056286]
3.4509999999999996,[2.50537467]
3.4589999999999996,[3.52809177]
3.4669999999999996,[5.75484954]
3.4749999999999996,[10.74099364]
3.4829999999999997,[17.52952341]
3.4909999999999997,[23.12592534]
3.4989999999999997,[29.13240497]
3.5069999999999997,[35.31416379]
3.5149999999999997,[42.58963133]
3.5229999999999997,[51.4409328]
3.5309999999999997,[57.59995827]
3.5389999999999997,[60.9491895]
3.5469999999999997,[62.68815932]
3.5549999999999997,[63.85480971]
3.5629999999999997,[64.85264391]
3.5709999999999997,[65.81405821]
3.5789999999999997,[66.52289594]
3.5869999999999997,[66.7686928]
3.5949999999999998,[66.60175364]
3.6029999999999998,[65.93458919]
3.6109999999999998,[64.5018614]
3.6189999999999998,[62.7025202]
3.627,[61.85748159]
3.635,[63.20666732]
3.643,[65.26265759]
3.651,[66.21577482]
3.659,[66.21908688]
3.667,[66.01773631]
3.675,[65.48439415]
3.683,[64.46213764]
3.691,[63.19046777]
3.699,[61.74159803]
3.707,[59.58153756]
3.715,[56.76098069]
3.723,[53.6617291]
3.731,[51.00231664]
3.739,[49.44518735]
3.747,[48.41875662]
3.755,[47.13891]
3.763,[45.64426765]
3.771,[44.56062032]
3.779,[43.61873122]
3.787,[43.21180234]
3.795,[43.10323409]
3.803,[42.7111216]
3.811,[43.82266359]
3.819,[45.56341971]
3.827,[46.70914321]
3.835,[48.34304595]
3.843,[49.83865227]
3.851,[50.72975312]
3.859,[51.15244851]
3.867,[51.60335004]
3.8749999999999996,[52.17152544]
3.8829999999999996,[52.33719763]
3.8909999999999996,[51.74148717]
3.8989999999999996,[50.48821101]
3.9069999999999996,[49.27132278]
3.9149999999999996,[48.43923354]
3.9229999999999996,[48.28812574]
3.9309999999999996,[48.48294156]
3.9389999999999996,[48.75377999]
3.9469999999999996,[48.64452668]
3.9549999999999996,[47.90066534]
3.9629999999999996,[46.91842176]
3.9709999999999996,[45.93743246]
3.9789999999999996,[45.68320555]
3.9869999999999997,[45.9553128]
3.9949999999999997,[46.23856673]
4.003,[46.46137215]
4.010999999999999,[47.45749208]
4.019,[48.77891423]
4.026999999999999,[49.40290011]
4.035,[49.12621857]
4.042999999999999,[52.17536421]
4.051,[59.13171302]
4.058999999999999,[63.75528226]
4.067,[66.28730688]
4.074999999999999,[67.82996701]
4.083,[69.08288299]
4.090999999999999,[69.89617943]
4.099,[70.0734704]
4.106999999999999,[69.70185005]
4.115,[69.39005783]
4.122999999999999,[70.04337904]
4.131,[70.99592798]
4.138999999999999,[71.24320533]
4.147,[71.22668447]
4.154999999999999,[71.09241304]
4.163,[70.58195524]
4.170999999999999,[70.1972688]
4.179,[70.29974589]
4.186999999999999,[70.25186772]
4.195,[69.81309516]
4.202999999999999,[69.32558428]
4.211,[69.11354809]
4.218999999999999,[69.4171989]
4.227,[70.14623144]
4.234999999999999,[70.59971977]
4.243,[70.63514085]
4.2509999999999994,[70.59788458]
4.259,[70.56422787]
4.2669999999999995,[70.50320458]
4.275,[70.54437151]
4.2829999999999995,[70.53535939]
4.291,[70.05725243]
4.2989999999999995,[69.06571001]
4.307,[67.37906371]
4.3149999999999995,[64.62372351]
4.323,[60.67943033]
4.3309999999999995,[55.88916175]
4.339,[51.61119624]
4.3469999999999995,[50.00741416]
4.355,[49.4846007]
4.3629999999999995,[48.99899539]
4.371,[47.42210642]
4.379,[44.53717407]
4.3870000000000005,[42.03658002]
4.395,[41.62226485]
4.4030000000000005,[42.80535303]
4.411,[45.56879285]
4.4190000000000005,[49.37614128]
4.427,[54.12804447]
4.4350000000000005,[58.89478665]
4.443,[62.47091415]
4.4510000000000005,[65.38226113]
4.459,[67.57779761]
4.4670000000000005,[69.02572908]
4.475,[69.75488182]
4.4830000000000005,[69.85044362]
4.491,[69.62147068]
4.4990000000000006,[69.48865531]
4.507,[69.47198318]
4.515000000000001,[69.34100642]
4.523,[69.30684233]
4.531000000000001,[69.34246399]
4.539,[69.2482057]
4.547000000000001,[69.23169803]
4.555,[69.34827045]
4.563000000000001,[69.25616722]
4.571,[69.27665552]
4.579000000000001,[69.60642366]
4.587,[69.70715201]
4.595000000000001,[69.56678023]
4.603,[69.41213872]
4.611000000000001,[69.13071475]
4.619,[68.83885261]
4.627000000000001,[68.74930857]
4.635,[68.59827035]
4.643000000000001,[68.3773011]
4.651,[68.32413155]
4.658999999999999,[68.36989469]
4.667,[68.32034144]
4.674999999999999,[68.11749565]
4.683,[67.77478859]
4.690999999999999,[67.22371941]
4.699,[66.40797417]
4.706999999999999,[65.36081671]
4.715,[64.00939581]
4.722999999999999,[62.25140347]
4.731,[60.56708036]
4.738999999999999,[59.15976881]
4.747,[57.09521782]
4.754999999999999,[54.06784555]
4.763,[50.92031802]
4.770999999999999,[49.03603784]
4.779,[46.90859685]
4.786999999999999,[44.95431564]
4.795,[43.82719309]
4.802999999999999,[43.16585575]
4.811,[42.09866901]
4.818999999999999,[40.60472023]
4.827,[38.74755751]
4.834999999999999,[36.49252144]
4.843,[33.3324273]
4.850999999999999,[30.39081534]
4.859,[27.82116289]
4.866999999999999,[24.42318682]
4.875,[19.71310225]
4.882999999999999,[15.61413882]
4.891,[15.34798546]
4.898999999999999,[15.55728918]
4.907,[13.30568982]
4.914999999999999,[9.26418212]
4.923,[6.5386996]
4.930999999999999,[6.28947503]
4.939,[6.5881451]
4.946999999999999,[6.39490845]
4.955,[5.6703576]
4.962999999999999,[4.53423738]
4.971,[3.05008453]
4.978999999999999,[2.41393466]
4.987,[2.7849698]
4.994999999999999,[2.77381585]
5.003,[1.65891989]
5.010999999999999,[1.1013832]
5.019,[1.80178644]
5.026999999999999,[1.92831581]
5.035,[1.62148882]
5.042999999999999,[1.63017936]
5.051,[2.15510824]
5.058999999999999,[2.96507385]
5.067,[2.87758042]
5.074999999999999,[1.88120821]
5.083,[1.34702916]
5.090999999999999,[1.51394331]
5.099,[2.13403082]
5.106999999999999,[2.74517219]
5.115,[2.46424859]
5.122999999999999,[2.4411695]
5.131,[3.06913564]
5.138999999999999,[2.92529377]
5.147,[1.64505127]
5.154999999999999,[1.61280517]
5.163,[1.99969295]
5.170999999999999,[1.58819888]
5.179,[1.38216966]
5.186999999999999,[2.19096501]
5.195,[3.73396753]
5.202999999999999,[4.02287618]
5.211,[3.07218981]
5.218999999999999,[2.15060119]
5.227,[1.35031994]
5.234999999999999,[0.71020409]
5.243,[1.08715256]
5.2509999999999994,[2.12747718]
5.259,[2.17386637]
5.2669999999999995,[3.70697758]
5.275,[18.69735562]
5.2829999999999995,[28.43551827]
5.291,[36.91270658]
5.2989999999999995,[46.8904904]
5.307,[54.31444014]
5.3149999999999995,[58.75365527]
5.323,[61.13047632]
5.3309999999999995,[62.65207581]
5.339,[63.73900527]
5.3469999999999995,[64.68081234]
5.355,[65.61337349]
5.3629999999999995,[66.40507847]
5.371,[67.24079531]
5.379,[68.49183037]
5.3870000000000005,[70.35650936]
5.395,[72.16472006]
5.4030000000000005,[73.11184405]
5.411,[73.28133312]
5.4190000000000005,[73.36840366]
5.427,[73.47807947]
5.4350000000000005,[73.68679651]
5.443,[73.99445046]
5.4510000000000005,[74.22218896]
5.459,[74.49551508]
5.4670000000000005,[74.51772861]
5.475,[73.79826777]
5.4830000000000005,[72.32886147]
5.491,[70.42202683]
5.4990000000000006,[68.69728705]
5.507,[67.32579423]
5.515000000000001,[65.19895807]
5.523,[62.7294678]
5.531000000000001,[61.2252284]
5.539,[60.84544799]
5.547000000000001,[60.74132418]
5.555,[59.55936557]
5.563000000000001,[58.02309827]
5.571,[57.61514349]
5.579000000000001,[57.91623424]
5.587,[56.95670329]
5.595000000000001,[54.98147999]
5.603,[54.13102866]
5.611000000000001,[54.99963335]
5.619,[56.18911077]
5.627000000000001,[56.23421855]
5.635,[55.04173267]
5.643000000000001,[53.24353357]
5.651,[51.59082623]
5.659000000000001,[50.20720449]
5.667,[49.27363187]
5.674999999999999,[48.97111416]
5.683,[48.24064795]
5.690999999999999,[47.78589714]
5.699,[47.99098208]
5.706999999999999,[47.40057758]
5.715,[46.58545564]
5.722999999999999,[46.7591166]
5.731,[46.33486913]
5.738999999999999,[44.74882365]
5.747,[42.83149601]
5.754999999999999,[42.64883951]
5.763,[47.79542527]
5.770999999999999,[53.62150058]
5.779,[57.05966812]
5.786999999999999,[58.34101411]
5.795,[57.9215392]
5.802999999999999,[56.68169843]
5.811,[55.8446851]
5.818999999999999,[55.83371959]
5.827,[56.59496216]
5.834999999999999,[57.10619953]
5.843,[56.96164312]
5.850999999999999,[56.94482478]
5.859,[57.38535046]
5.866999999999999,[58.07892842]
5.875,[58.66003417]
5.882999999999999,[58.36668619]
5.891,[57.34684685]
5.898999999999999,[56.99160327]
5.907,[57.61756961]
5.914999999999999,[58.49656356]
5.923,[59.29160414]
5.930999999999999,[59.92886411]
5.939,[60.36324364]
5.946999999999999,[60.52565584]
5.955,[60.55652236]
5.962999999999999,[60.99374358]
5.971,[60.96295493]
5.978999999999999,[60.33801276]
5.987,[60.45723289]
5.994999999999999,[60.55743376]
6.003,[60.30762241]
6.010999999999999,[59.87680682]
6.019,[58.55372282]
6.026999999999999,[56.46113497]
6.035,[55.10185782]
6.042999999999999,[55.14421328]
6.051,[55.55940631]
6.058999999999999,[55.58218962]
6.067,[55.05613604]
6.074999999999999,[54.30757391]
6.083,[53.60388203]
6.090999999999999,[53.24278452]
6.099,[53.10911402]
6.106999999999999,[52.70947159]
6.115,[51.89944381]
6.122999999999999,[50.41673895]
6.131,[48.60515289]
6.138999999999999,[48.53642954]
6.147,[48.97884397]
6.154999999999999,[48.67824246]
6.163,[48.35327458]
6.170999999999999,[47.3489467]
6.179,[45.40109943]
6.186999999999999,[42.33569545]
6.195,[39.38911384]
6.202999999999999,[39.10842519]
6.211,[38.9877654]
6.218999999999999,[38.03843367]
6.227,[35.62559874]
6.234999999999999,[31.24472342]
6.243,[27.02724719]
6.2509999999999994,[25.14169394]
6.259,[23.57691084]
6.2669999999999995,[21.81028532]
6.275,[20.93923419]
6.2829999999999995,[22.30323295]
6.291,[22.84644785]
6.2989999999999995,[20.55420629]
6.307,[18.42058509]
6.3149999999999995,[20.29658565]
6.323,[20.23132503]
6.3309999999999995,[17.59348871]
6.339,[14.84904455]
6.3469999999999995,[13.10055654]
6.355,[11.88443249]
6.3629999999999995,[9.91831201]
6.371,[7.44228826]
6.379,[5.62786935]
6.3870000000000005,[5.17262716]
6.395,[4.37239467]
6.4030000000000005,[2.93628051]
6.411,[1.45050941]
6.4190000000000005,[1.17639335]
6.427,[1.56822817]
6.4350000000000005,[1.16656936]
6.443,[1.06875865]
6.4510000000000005,[1.60013746]
6.459,[1.70104216]
6.4670000000000005,[1.06883989]
6.475,[0.90397635]
6.4830000000000005,[1.71193376]
6.491,[2.23786908]
6.4990000000000006,[1.94956101]
6.507,[1.30875019]
6.515000000000001,[0.72213382]
6.523,[0.59019546]
6.531000000000001,[1.73854442]
6.539,[3.14928596]
6.547000000000001,[3.37750225]
6.555,[3.17659588]
6.563000000000001,[3.24192328]
6.571,[2.65668289]
6.579000000000001,[1.72734187]
6.587,[0.99578089]
6.595000000000001,[1.2264862]
6.603,[2.24154402]
6.611000000000001,[2.96822486]
6.619,[2.46328565]
6.627000000000001,[2.26497269]
6.635,[3.23036121]
6.643000000000001,[3.00177971]
6.651,[2.47367191]
6.659000000000001,[2.77941274]
6.667,[2.64865446]
6.675000000000001,[1.65269085]
6.683,[1.22293425]
6.691000000000001,[1.17155692]
6.699,[1.58242056]
6.706999999999999,[8.46614733]
6.715,[22.16578662]
6.722999999999999,[31.61747127]
6.731,[38.15651733]
6.738999999999999,[43.65455226]
6.747,[49.69609662]
6.754999999999999,[54.52915446]
6.763,[57.00367508]
6.770999999999999,[57.5236874]
6.779,[58.24427486]
6.786999999999999,[59.69973833]
6.795,[60.88547099]
6.802999999999999,[62.31031827]
6.811,[63.91051331]
6.818999999999999,[65.21966326]
6.827,[66.2358717]
6.834999999999999,[66.93570282]
6.843,[67.42184021]
6.850999999999999,[67.92919472]
6.859,[68.35589855]
6.866999999999999,[68.23529949]
6.875,[67.39478535]
6.882999999999999,[65.51549799]
6.891,[62.68225252]
6.898999999999999,[59.83322478]
6.907,[58.80354651]
6.914999999999999,[59.20661474]
6.923,[59.45652966]
6.930999999999999,[59.23794701]
6.939,[58.49221824]
6.946999999999999,[56.99777322]
6.955,[54.81336453]
6.962999999999999,[52.13263952]
6.971,[49.43237585]
6.978999999999999,[47.24946326]
6.987,[45.81715682]
6.994999999999999,[45.4782477]
7.003,[45.43391358]
7.010999999999999,[44.95019978]
7.019,[44.04376795]
7.026999999999999,[43.1797038]
7.035,[42.20290423]
7.042999999999999,[40.79396918]
7.051,[39.33971752]
7.058999999999999,[37.87777807]
7.067,[36.32440169]
7.074999999999999,[35.05425158]
7.083,[33.24466717]
7.090999999999999,[30.6634571]
7.099,[28.1612821]
7.106999999999999,[26.79109764]
7.115,[25.9201958]
7.122999999999999,[24.01793663]
7.131,[20.80689162]
7.138999999999999,[17.55870579]
7.147,[14.96297585]
7.154999999999999,[13.10260862]
7.163,[12.19544181]
7.170999999999999,[11.55996716]
7.179,[10.26471696]
7.186999999999999,[8.26190224]
7.195,[7.18976625]
7.202999999999999,[8.08556872]
7.211,[8.68867212]
7.218999999999999,[8.22583331]
7.227,[7.45325256]
7.234999999999999,[6.33891888]
7.243,[6.06896795]
7.2509999999999994,[6.02115465]
7.259,[5.1949633]
7.2669999999999995,[4.59915904]
7.275,[5.56068756]
7.2829999999999995,[7.03457545]
7.291,[7.84222662]
7.2989999999999995,[7.71934853]
7.307,[6.26677741]
7.3149999999999995,[5.08487937]
7.323,[5.82927446]
7.3309999999999995,[7.85815593]
7.339,[8.82387944]
7.3469999999999995,[7.86216311]
7.355,[5.58191509]
7.3629999999999995,[3.99423446]
7.371,[4.34794271]
7.379,[4.58944537]
7.3870000000000005,[3.68648257]
7.395,[3.2652077]
7.4030000000000005,[3.46108214]
7.411,[3.14632154]
7.4190000000000005,[3.01748059]
7.427,[3.16928518]
7.4350000000000005,[2.76660773]
7.443,[1.51100355]
7.4510000000000005,[0.55203264]
7.459,[0.68317875]
7.4670000000000005,[1.76830627]
